geometry,job_onsite,job_hybrid,job_uncertain,job_total,job_weighted,x,y,housing_density_2025,absolute_growth,vehicle_count_250m,hub_distance,is_covered_by_hub,pt_line_distance,bike_combined_distance,bike_direct_distance,bike_regional_distance,has_multimodal_access,shared_mobility_distance
"POLYGON ((126049.1539285271 439567.1657, 126121.3227121758 439692.1657, 126265.6602794732 439692.1657, 126337.8290631219 439567.1657, 126265.6602794732 439442.1657, 126121.3227121758 439442.1657, 126049.1539285271 439567.1657))",1,1,2,4,2.2,126193.4914958245,439567.1657,,,1,3301.821038508483,False,474.3186459919631,74.95765597002591,9310.284320159755,74.95765597002591,False,8154.506636837434
"POLYGON ((126049.1539285271 439067.1657, 126121.3227121758 439192.1657, 126265.6602794732 439192.1657, 126337.8290631219 439067.1657, 126265.6602794732 438942.1657, 126121.3227121758 438942.1657, 126049.1539285271 439067.1657))",8,19,1,28,19.7,126193.4914958245,439067.16570000007,,,1,3773.2552882540026,False,23.956756396867338,79.42017253650012,9737.60793122272,79.42017253650012,True,7665.040950507275
"POLYGON ((126049.1539285271 438567.1657, 126121.3227121758 438692.1657, 126265.6602794732 438692.1657, 126337.8290631219 438567.1657, 126265.6602794732 438442.1657, 126121.3227121758 438442.1657, 126049.1539285271 438567.1657))",2,15,1,18,11.3,126193.4914958245,438567.1657,,,1,4074.6259164119797,False,197.59461437503307,84.5114046928136,10171.559483295205,84.5114046928136,True,7177.027731288171
"POLYGON ((126049.1539285271 438317.1657, 126121.3227121758 438442.1657, 126265.6602794732 438442.1657, 126337.8290631219 438317.1657, 126265.6602794732 438192.1657, 126121.3227121758 438192.1657, 126049.1539285271 438317.1657))",2,1,2,5,3.2,126193.4914958245,438317.16570000007,,,1,3829.2857308767907,False,368.45810333420536,18.86702268994924,10390.761732048884,18.86702268994924,False,6933.661673102001
"POLYGON ((126265.66027947322 476692.1657, 126337.82906312191 476817.1657, 126482.16663041932 476817.1657, 126554.33541406802 476692.1657, 126482.16663041932 476567.1657, 126337.82906312191 476567.1657, 126265.66027947322 476692.1657))",7,2,1,10,8.5,126409.99784677062,476692.1657,,,1,605.5570494500902,False,105.15741071470633,115.35500049260057,15497.413132311256,115.35500049260057,True,488.3069856523656
"POLYGON ((126265.66027947322 476442.1657, 126337.82906312191 476567.1657, 126482.16663041932 476567.1657, 126554.33541406802 476442.1657, 126482.16663041932 476317.1657, 126337.82906312191 476317.1657, 126265.66027947322 476442.1657))",3,21,1,25,15.9,126409.99784677062,476442.1657,,,124,695.3431456041696,False,195.91115105436668,15.46492149317303,15407.072013965968,15.46492149317303,True,240.35887783443326
"POLYGON ((126265.66027947322 476192.1657, 126337.82906312191 476317.1657, 126482.16663041932 476317.1657, 126554.33541406802 476192.1657, 126482.16663041932 476067.1657, 126337.82906312191 476067.1657, 126265.66027947322 476192.1657))",16,4,2,22,19.0,126409.99784677062,476192.16570000007,,,124,713.9895949799136,False,192.6722408676727,171.49973342567608,15320.278140214488,171.49973342567608,True,45.83740907550134
"POLYGON ((126265.66027947322 475942.1657, 126337.82906312191 476067.1657, 126482.16663041932 476067.1657, 126554.33541406802 475942.1657, 126482.16663041932 475817.1657, 126337.82906312191 475817.1657, 126265.66027947322 475942.1657))",10,2,3,15,12.1,126409.99784677062,475942.1657,,,1,502.9396501962244,False,362.9789310814369,379.74057135932173,15237.092128865446,379.74057135932173,False,267.26343930228256
"POLYGON ((126265.66027947322 475692.1657, 126337.82906312191 475817.1657, 126482.16663041932 475817.1657, 126554.33541406802 475692.1657, 126482.16663041932 475567.1657, 126337.82906312191 475567.1657, 126265.66027947322 475692.1657))",9,1,6,16,11.399999999999999,126409.99784677062,475692.1657,,,1,348.01643889261095,False,121.12828347451291,353.9946281324668,15157.573380773498,353.9946281324668,False,348.03554635579513
"POLYGON ((126265.66027947322 475442.1657, 126337.82906312191 475567.1657, 126482.16663041932 475567.1657, 126554.33541406802 475442.1657, 126482.16663041932 475317.1657, 126337.82906312191 475317.1657, 126265.66027947322 475442.1657))",3,12,12,27,13.799999999999999,126409.99784677062,475442.16570000007,,,1,338.05708355169145,False,127.49856343169024,397.6681116730119,15081.779903033123,397.6681116730119,False,338.0777006787133
"POLYGON ((126265.66027947322 475192.1657, 126337.82906312191 475317.1657, 126482.16663041932 475317.1657, 126554.33541406802 475192.1657, 126482.16663041932 475067.1657, 126337.82906312191 475067.1657, 126265.66027947322 475192.1657))",7,4,18,29,14.8,126409.99784677062,475192.16570000007,,,1,482.13041984450643,False,269.87168374673735,237.01527006014084,15009.768129239497,237.01527006014084,False,482.14554012789375
"POLYGON ((126265.66027947322 473442.1657, 126337.82906312191 473567.1657, 126482.16663041932 473567.1657, 126554.33541406802 473442.1657, 126482.16663041932 473317.1657, 126337.82906312191 473317.1657, 126265.66027947322 473442.1657))",6,5,12,23,12.6,126409.99784677062,473442.1657,,,1,397.357626951581,True,54.155978504337114,21.46179021620599,14615.899529058524,21.46179021620599,True,397.3757971851167
"POLYGON ((126265.66027947322 473192.1657, 126337.82906312191 473317.1657, 126482.16663041932 473317.1657, 126554.33541406802 473192.1657, 126482.16663041932 473067.1657, 126337.82906312191 473067.1657, 126265.66027947322 473192.1657))",5,9,2,16,10.999999999999998,126409.99784677062,473192.1657,,,1,548.8262326971806,True,122.66323620679323,92.4453403554146,14575.924440444016,92.4453403554146,True,548.8495872823215
"POLYGON ((126265.66027947322 472692.1657, 126337.82906312191 472817.1657, 126482.16663041932 472817.1657, 126554.33541406802 472692.1657, 126482.16663041932 472567.1657, 126337.82906312191 472567.1657, 126265.66027947322 472692.1657))",1,7,2,10,5.8,126409.99784677062,472692.1657,,,1,981.2464184375685,True,279.338571625448,250.7524592849255,14508.572700080913,250.7524592849255,False,981.2708902249726
"POLYGON ((126265.66027947322 472442.1657, 126337.82906312191 472567.1657, 126482.16663041932 472567.1657, 126554.33541406802 472442.1657, 126482.16663041932 472317.1657, 126337.82906312191 472317.1657, 126265.66027947322 472442.1657))",2,11,1,14,8.9,126409.99784677062,472442.1657,,,1,1217.0298614646003,False,358.1107374913526,328.74446546614183,14339.07963055004,328.74446546614183,False,1217.054191593118
"POLYGON ((126265.66027947322 472192.1657, 126337.82906312191 472317.1657, 126482.16663041932 472317.1657, 126554.33541406802 472192.1657, 126482.16663041932 472067.1657, 126337.82906312191 472067.1657, 126265.66027947322 472192.1657))",2,18,1,21,13.1,126409.99784677062,472192.1657,,,1,1457.5592041822974,True,437.5741443528248,400.18732562860197,14105.655011422017,400.18732562860197,False,1457.583359724529
"POLYGON ((126265.66027947322 469442.1657, 126337.82906312191 469567.1657, 126482.16663041932 469567.1657, 126554.33541406802 469442.1657, 126482.16663041932 469317.1657, 126337.82906312191 469317.1657, 126265.66027947322 469442.1657))",2,4,2,8,5.0,126409.99784677062,469442.1657,,,1,1589.885701867969,True,927.0703578648279,934.3918072552034,11583.729470738464,934.3918072552034,False,1589.8893701375562
"POLYGON ((126265.66027947322 467442.1657, 126337.82906312191 467567.1657, 126482.16663041932 467567.1657, 126554.33541406802 467442.1657, 126482.16663041932 467317.1657, 126337.82906312191 467317.1657, 126265.66027947322 467442.1657))",2,7,1,10,6.5,126409.99784677062,467442.16569999995,,,1,2939.989254179209,False,330.2274021002011,1893.7561498686578,9826.758247319089,1893.7561498686578,False,2632.540981882196
"POLYGON ((126265.66027947322 466692.1657, 126337.82906312191 466817.1657, 126482.16663041932 466817.1657, 126554.33541406802 466692.1657, 126482.16663041932 466567.1657, 126337.82906312191 466567.1657, 126265.66027947322 466692.1657))",1,2,1,4,2.5,126409.99784677062,466692.16570000007,,,1,2318.881490005413,False,77.68954638257689,1359.4589915210647,9193.53433676383,1359.4589915210647,False,2150.365949731802
"POLYGON ((126265.66027947322 466442.1657, 126337.82906312191 466567.1657, 126482.16663041932 466567.1657, 126554.33541406802 466442.1657, 126482.16663041932 466317.1657, 126337.82906312191 466317.1657, 126265.66027947322 466442.1657))",1,2,6,9,4.0,126409.99784677062,466442.1657,,,1,2130.3605832556877,False,84.52402715702193,1109.9820429139704,8986.454932355397,1109.9820429139704,False,2026.1640974818886
"POLYGON ((126265.66027947322 466192.1657, 126337.82906312191 466317.1657, 126482.16663041932 466317.1657, 126554.33541406802 466192.1657, 126482.16663041932 466067.1657, 126337.82906312191 466067.1657, 126265.66027947322 466192.1657))",1,6,17,24,9.7,126409.99784677062,466192.1657,,,1,1955.6740691356301,False,107.7805941136632,860.5050943069342,8781.609812628583,860.5050943069342,False,1926.5534464642733
"POLYGON ((126265.66027947322 462692.1657, 126337.82906312191 462817.1657, 126482.16663041932 462817.1657, 126554.33541406802 462692.1657, 126482.16663041932 462567.1657, 126337.82906312191 462567.1657, 126265.66027947322 462692.1657))",3,3,11,17,8.1,126409.99784677062,462692.16570000007,,,1,2530.1479533679076,False,69.24780002721587,881.7407284379755,6082.597263969343,881.7407284379755,False,2530.137959999647
"POLYGON ((126265.66027947322 457442.1657, 126337.82906312191 457567.1657, 126482.16663041932 457567.1657, 126554.33541406802 457442.1657, 126482.16663041932 457317.1657, 126337.82906312191 457317.1657, 126265.66027947322 457442.1657))",4,4,6,14,8.2,126409.99784677062,457442.16570000007,,,1,2574.2689642767073,False,1323.502344690342,5.085001561270102,1478.2757389050905,5.085001561270102,False,2419.457477188684
"POLYGON ((126265.66027947322 456942.1657, 126337.82906312191 457067.1657, 126482.16663041932 457067.1657, 126554.33541406802 456942.1657, 126482.16663041932 456817.1657, 126337.82906312191 456817.1657, 126265.66027947322 456942.1657))",1,2,3,6,3.1,126409.99784677062,456942.16570000007,,,1,2589.2597591663534,False,998.9005974299479,67.21432984949288,999.190793191137,67.21432984949288,False,2311.993894358914
"POLYGON ((126265.66027947322 456442.1657, 126337.82906312191 456567.1657, 126482.16663041932 456567.1657, 126554.33541406802 456442.1657, 126482.16663041932 456317.1657, 126337.82906312191 456317.1657, 126265.66027947322 456442.1657))",1,4,1,6,3.6999999999999997,126409.99784677062,456442.16570000007,,,1,2691.589538335871,False,551.0073860177012,532.1354009683331,550.5785977621774,532.1354009683331,False,2248.7800907219043
"POLYGON ((126265.66027947322 455692.1657, 126337.82906312191 455817.1657, 126482.16663041932 455817.1657, 126554.33541406802 455692.1657, 126482.16663041932 455567.1657, 126337.82906312191 455567.1657, 126265.66027947322 455692.1657))",9,9,1,19,14.7,126409.99784677062,455692.1657,,,1,2997.4999070690924,False,20.692899221389755,59.7483962797852,59.7483962797852,59.7483962797852,True,2358.4011723493477
"POLYGON ((126265.66027947322 455442.1657, 126337.82906312191 455567.1657, 126482.16663041932 455567.1657, 126554.33541406802 455442.1657, 126482.16663041932 455317.1657, 126337.82906312191 455317.1657, 126265.66027947322 455442.1657))",2,1,2,5,3.2,126409.99784677062,455442.1657,,,1,3041.78928559473,False,261.7971078038105,308.1996444806517,308.1996444806517,308.1996444806517,False,2445.4864861977803
"POLYGON ((126265.66027947322 454442.1657, 126337.82906312191 454567.1657, 126482.16663041932 454567.1657, 126554.33541406802 454442.1657, 126482.16663041932 454317.1657, 126337.82906312191 454317.1657, 126265.66027947322 454442.1657))",1,3,2,6,3.4,126409.99784677062,454442.1657,,,1,3121.754419866948,False,1243.5799197680833,98.200447134945,1276.0612940235278,98.200447134945,False,2619.9737184578084
"POLYGON ((126265.66027947322 452192.1657, 126337.82906312191 452317.1657, 126482.16663041932 452317.1657, 126554.33541406802 452192.1657, 126482.16663041932 452067.1657, 126337.82906312191 452067.1657, 126265.66027947322 452192.1657))",2,3,2,7,4.3999999999999995,126409.99784677062,452192.16570000007,,,1,2033.9380206952935,False,623.6670564673775,133.25097582543995,3491.3475437839834,133.25097582543995,False,3767.880928478622
"POLYGON ((126265.66027947322 451692.1657, 126337.82906312191 451817.1657, 126482.16663041932 451817.1657, 126554.33541406802 451692.1657, 126482.16663041932 451567.1657, 126337.82906312191 451567.1657, 126265.66027947322 451692.1657))",1,1,2,4,2.2,126409.99784677062,451692.1657,,,1,1701.5499910463097,False,124.39147186902315,127.96196426116994,3987.6486770384927,127.96196426116994,True,4147.457976912638
"POLYGON ((126265.66027947322 451442.1657, 126337.82906312191 451567.1657, 126482.16663041932 451567.1657, 126554.33541406802 451442.1657, 126482.16663041932 451317.1657, 126337.82906312191 451317.1657, 126265.66027947322 451442.1657))",1,4,8,13,5.8,126409.99784677062,451442.16570000007,,,1,1569.0623384779124,False,124.96635933368967,121.9255251200714,4236.125484624641,121.9255251200714,True,4346.394846282074
"POLYGON ((126265.66027947322 450192.1657, 126337.82906312191 450317.1657, 126482.16663041932 450317.1657, 126554.33541406802 450192.1657, 126482.16663041932 450067.1657, 126337.82906312191 450067.1657, 126265.66027947322 450192.1657))",2,5,3,10,5.9,126409.99784677062,450192.1657,,,1,1473.2202388066912,False,843.6752069964153,1280.903999408105,5461.146328611673,1280.903999408105,False,4226.677757570885
"POLYGON ((126265.66027947322 446692.1657, 126337.82906312191 446817.1657, 126482.16663041932 446817.1657, 126554.33541406802 446692.1657, 126482.16663041932 446567.1657, 126337.82906312191 446567.1657, 126265.66027947322 446692.1657))",6,11,15,32,17.1,126409.99784677062,446692.1657,,,1,4240.160064435012,False,74.02870062855341,54.958193427555635,4788.153915916738,54.958193427555635,True,4480.664820573788
"POLYGON ((126265.66027947322 444692.1657, 126337.82906312191 444817.1657, 126482.16663041932 444817.1657, 126554.33541406802 444692.1657, 126482.16663041932 444567.1657, 126337.82906312191 444567.1657, 126265.66027947322 444692.1657))",4,19,1,24,15.700000000000001,126409.99784677062,444692.16569999995,,,1,2469.391992748427,False,13.197950887108705,22.64551272026393,5475.844621837726,22.64551272026393,True,5295.723436194478
"POLYGON ((126265.66027947322 444442.1657, 126337.82906312191 444567.1657, 126482.16663041932 444567.1657, 126554.33541406802 444442.1657, 126482.16663041932 444317.1657, 126337.82906312191 444317.1657, 126265.66027947322 444442.1657))",3,1,23,27,10.5,126409.99784677062,444442.1657,,,1,2267.292099366615,False,100.92978110589429,108.85421111656558,5606.218098906679,108.85421111656558,True,5415.407855668614
"POLYGON ((126265.66027947322 444192.1657, 126337.82906312191 444317.1657, 126482.16663041932 444317.1657, 126554.33541406802 444192.1657, 126482.16663041932 444067.1657, 126337.82906312191 444067.1657, 126265.66027947322 444192.1657))",9,4,24,37,18.6,126409.99784677062,444192.1657,,,1,2075.651732312109,False,188.54499004706344,195.90763965115931,5744.518119260208,195.90763965115931,True,5543.789117004315
"POLYGON ((126265.66027947322 443942.1657, 126337.82906312191 444067.1657, 126482.16663041932 444067.1657, 126554.33541406802 443942.1657, 126482.16663041932 443817.1657, 126337.82906312191 443817.1657, 126265.66027947322 443942.1657))",2,3,16,21,8.6,126409.99784677062,443942.1657,,,1,1897.6424225470525,False,274.41267774059696,259.5282177243722,5890.186369929973,259.5282177243722,False,5680.2775728298375
"POLYGON ((126265.66027947322 443442.1657, 126337.82906312191 443567.1657, 126482.16663041932 443567.1657, 126554.33541406802 443442.1657, 126482.16663041932 443317.1657, 126337.82906312191 443317.1657, 126265.66027947322 443442.1657))",10,5,9,24,15.7,126409.99784677062,443442.1657,,,1,1600.4624531210416,False,27.46548744772931,27.139238866790688,6201.5247780290965,27.139238866790688,True,5975.321277182504
"POLYGON ((126265.66027947322 440942.1657, 126337.82906312191 441067.1657, 126482.16663041932 441067.1657, 126554.33541406802 440942.1657, 126482.16663041932 440817.1657, 126337.82906312191 440817.1657, 126265.66027947322 440942.1657))",2,9,16,27,12.2,126409.99784677062,440942.1657,,,1,2205.36767089982,False,57.00327790023734,104.76296728657549,8048.725369430173,104.76296728657549,True,7771.680620775115
"POLYGON ((126265.66027947322 440692.1657, 126337.82906312191 440817.1657, 126482.16663041932 440817.1657, 126554.33541406802 440692.1657, 126482.16663041932 440567.1657, 126337.82906312191 440567.1657, 126265.66027947322 440692.1657))",1,1,18,20,7.0,126409.99784677062,440692.1656999999,,,1,2404.4465504249706,False,179.1432655982437,353.41340990832265,8252.380694230633,353.41340990832265,False,7972.200148134211
"POLYGON ((126265.66027947322 439192.1657, 126337.82906312191 439317.1657, 126482.16663041932 439317.1657, 126554.33541406802 439192.1657, 126482.16663041932 439067.1657, 126337.82906312191 439067.1657, 126265.66027947322 439192.1657))",1,2,28,31,10.600000000000001,126409.99784677062,439192.16569999995,,,1,3729.9682456892865,False,137.9181037673922,211.5169683245528,9520.799831028371,211.5169683245528,True,7745.2971406509505
"POLYGON ((126265.66027947322 438192.1657, 126337.82906312191 438317.1657, 126482.16663041932 438317.1657, 126554.33541406802 438192.1657, 126482.16663041932 438067.1657, 126337.82906312191 438067.1657, 126265.66027947322 438192.1657))",1,8,5,14,7.3,126409.99784677062,438192.1657,,,1,3668.638968604482,False,603.0757636777676,54.8342999999877,10400.714284245525,54.8342999999877,False,6764.124212522295
"POLYGON ((126482.16663041932 476817.1657, 126554.33541406802 476942.1657, 126698.67298136542 476942.1657, 126770.84176501412 476817.1657, 126698.67298136542 476692.1657, 126554.33541406802 476692.1657, 126482.16663041932 476817.1657))",15,7,10,32,22.2,126626.50419771673,476817.16570000007,,,1,379.5862104792945,False,74.69413780388045,128.7669002533448,15343.43088660594,128.7669002533448,True,353.3538265142975
"POLYGON ((126482.16663041932 476567.1657, 126554.33541406802 476692.1657, 126698.67298136542 476692.1657, 126770.84176501412 476567.1657, 126698.67298136542 476442.1657, 126554.33541406802 476442.1657, 126482.16663041932 476567.1657))",12,2,1,15,13.5,126626.50419771673,476567.16569999995,,,1,445.40817368573187,False,46.28178953297516,30.64140929746757,15250.128708376587,30.64140929746757,True,333.63734351834125
"POLYGON ((126482.16663041932 476317.1657, 126554.33541406802 476442.1657, 126698.67298136542 476442.1657, 126770.84176501412 476317.1657, 126698.67298136542 476192.1657, 126554.33541406802 476192.1657, 126482.16663041932 476317.1657))",9,2,1,12,10.5,126626.50419771673,476317.16569999995,,,56,614.5658558576865,False,39.21472075962536,26.895041324302085,15160.375320949404,26.895041324302085,True,128.65906697695561
"POLYGON ((126482.16663041932 476067.1657, 126554.33541406802 476192.1657, 126698.67298136542 476192.1657, 126770.84176501412 476067.1657, 126698.67298136542 475942.1657, 126554.33541406802 475942.1657, 126482.16663041932 476067.1657))",15,1,3,19,16.5,126626.50419771673,476067.1657,,,56,742.1801929503524,False,141.5490480418175,143.51362789788126,15074.23411394597,143.51362789788126,True,216.3155889915571
"POLYGON ((126482.16663041932 475817.1657, 126554.33541406802 475942.1657, 126698.67298136542 475942.1657, 126770.84176501412 475817.1657, 126698.67298136542 475692.1657, 126554.33541406802 475692.1657, 126482.16663041932 475817.1657))",18,4,5,27,21.9,126626.50419771673,475817.1657,,,1,597.0750277878117,False,148.06438858046727,141.7640217040622,14991.76735318596,141.7640217040622,True,449.4793794671122
"POLYGON ((126482.16663041932 475567.1657, 126554.33541406802 475692.1657, 126698.67298136542 475692.1657, 126770.84176501412 475567.1657, 126698.67298136542 475442.1657, 126554.33541406802 475442.1657, 126482.16663041932 475567.1657))",10,1,2,13,11.2,126626.50419771673,475567.16569999995,,,1,535.8784739171824,False,56.86210336072778,217.10537163846746,14913.035996136126,217.10537163846746,True,535.8998229395222
"POLYGON ((126482.16663041932 475317.1657, 126554.33541406802 475442.1657, 126698.67298136542 475442.1657, 126770.84176501412 475317.1657, 126698.67298136542 475192.1657, 126554.33541406802 475192.1657, 126482.16663041932 475317.1657))",10,4,1,15,12.700000000000001,126626.50419771673,475317.1657,,,1,585.5193325653763,False,296.1165379554262,147.80956672054035,14838.09950337483,147.80956672054035,False,585.5394183107185
"POLYGON ((126482.16663041932 475067.1657, 126554.33541406802 475192.1657, 126698.67298136542 475192.1657, 126770.84176501412 475067.1657, 126698.67298136542 474942.1657, 126554.33541406802 474942.1657, 126482.16663041932 475067.1657))",2,2,12,16,6.8,126626.50419771673,475067.1657,,,1,723.5330253746525,True,476.39191551353304,17.287311818181404,14767.015647112057,17.287311818181404,False,723.5497222476811
"POLYGON ((126482.16663041932 474817.1657, 126554.33541406802 474942.1657, 126698.67298136542 474942.1657, 126770.84176501412 474817.1657, 126698.67298136542 474692.1657, 126554.33541406802 474692.1657, 126482.16663041932 474817.1657))",1,6,11,18,7.8999999999999995,126626.50419771673,474817.16570000007,,,1,910.5861786825593,False,417.6906068490519,168.5685238370468,14699.840317910015,168.5685238370468,False,910.5997972400678
"POLYGON ((126482.16663041932 472567.1657, 126554.33541406802 472692.1657, 126698.67298136542 472692.1657, 126770.84176501412 472567.1657, 126698.67298136542 472442.1657, 126554.33541406802 472442.1657, 126482.16663041932 472567.1657))",3,4,26,33,13.2,126626.50419771673,472567.16570000007,,,1,1187.6176940024209,False,113.24665229635552,85.25284924609021,14279.19093023314,85.25284924609021,True,1187.6420784266156
"POLYGON ((126482.16663041932 472317.1657, 126554.33541406802 472442.1657, 126698.67298136542 472442.1657, 126770.84176501412 472317.1657, 126698.67298136542 472192.1657, 126554.33541406802 472192.1657, 126482.16663041932 472317.1657))",2,1,15,18,7.1,126626.50419771673,472317.1657,,,1,1411.1176198700575,True,192.26267269107612,151.22320679198833,14146.221660608466,151.22320679198833,True,1411.1421089745286
"POLYGON ((126482.16663041932 468067.1657, 126554.33541406802 468192.1657, 126698.67298136542 468192.1657, 126770.84176501412 468067.1657, 126698.67298136542 467942.1657, 126554.33541406802 467942.1657, 126482.16663041932 468067.1657))",2,31,17,50,25.699999999999996,126626.50419771673,468067.16569999995,,,1,2739.0181053122114,True,818.7875930166114,1788.7084410631471,10261.733007687677,1788.7084410631471,False,2738.9996413085196
"POLYGON ((126482.16663041932 467567.1657, 126554.33541406802 467692.1657, 126698.67298136542 467692.1657, 126770.84176501412 467567.1657, 126698.67298136542 467442.1657, 126554.33541406802 467442.1657, 126482.16663041932 467567.1657))",2,1,23,26,9.5,126626.50419771673,467567.16570000007,,,1,2951.695511454703,True,448.00906847206437,1706.5928366304136,9824.650712420711,1706.5928366304136,False,2586.027169451832
"POLYGON ((126482.16663041932 466067.1657, 126554.33541406802 466192.1657, 126698.67298136542 466192.1657, 126770.84176501412 466067.1657, 126698.67298136542 465942.1657, 126554.33541406802 465942.1657, 126482.16663041932 466067.1657))",1,5,9,15,6.699999999999999,126626.50419771673,466067.1657,,,1,1711.6820652041436,True,77.95953631779318,749.7644443090588,8554.855552320429,749.7644443090588,False,1680.815252814973
"POLYGON ((126482.16663041932 465817.1657, 126554.33541406802 465942.1657, 126698.67298136542 465942.1657, 126770.84176501412 465817.1657, 126698.67298136542 465692.1657, 126554.33541406802 465692.1657, 126482.16663041932 465817.1657))",1,1,1,3,1.9000000000000001,126626.50419771673,465817.16570000007,,,1,1550.348458360774,True,17.63266164649474,500.28642908064035,8350.649805318651,500.28642908064035,False,1618.3037867638664
"POLYGON ((126482.16663041932 465567.1657, 126554.33541406802 465692.1657, 126698.67298136542 465692.1657, 126770.84176501412 465567.1657, 126698.67298136542 465442.1657, 126554.33541406802 465442.1657, 126482.16663041932 465567.1657))",1,9,2,12,6.999999999999999,126626.50419771673,465567.16570000007,,,1,1415.028336232741,True,101.01726232403212,250.79686156617868,8148.996921159584,250.79686156617868,False,1475.9221648212128
"POLYGON ((126482.16663041932 462317.1657, 126554.33541406802 462442.1657, 126698.67298136542 462442.1657, 126770.84176501412 462317.1657, 126698.67298136542 462192.1657, 126554.33541406802 462192.1657, 126482.16663041932 462317.1657))",2,18,2,22,13.399999999999999,126626.50419771673,462317.16570000007,,,1,2740.898208617899,False,46.835539008429684,1311.5348695822925,5811.652799018801,1311.5348695822925,False,2740.8908800701633
"POLYGON ((126482.16663041932 462067.1657, 126554.33541406802 462192.1657, 126698.67298136542 462192.1657, 126770.84176501412 462067.1657, 126698.67298136542 461942.1657, 126554.33541406802 461942.1657, 126482.16663041932 462067.1657))",2,5,3,10,5.9,126626.50419771673,462067.16570000007,,,1,2966.1153281699562,False,90.12144662480326,1359.515913387886,5582.224055548382,1359.515913387886,False,2966.108732818324
"POLYGON ((126482.16663041932 461567.1657, 126554.33541406802 461692.1657, 126698.67298136542 461692.1657, 126770.84176501412 461567.1657, 126698.67298136542 461442.1657, 126554.33541406802 461442.1657, 126482.16663041932 461567.1657))",1,7,3,11,6.1,126626.50419771673,461567.1657,,,1,3426.875317254052,False,362.8835249862655,1133.606598634758,5129.13830056691,1133.606598634758,False,3426.869914630573
"POLYGON ((126482.16663041932 460317.1657, 126554.33541406802 460442.1657, 126698.67298136542 460442.1657, 126770.84176501412 460317.1657, 126698.67298136542 460192.1657, 126554.33541406802 460192.1657, 126482.16663041932 460317.1657))",2,8,7,17,8.9,126626.50419771673,460317.16570000007,,,1,3849.622926778418,False,809.8252336595139,563.9657203560228,4045.0766935056713,563.9657203560228,False,3409.5954472695316
"POLYGON ((126482.16663041932 457817.1657, 126554.33541406802 457942.1657, 126698.67298136542 457942.1657, 126770.84176501412 457817.1657, 126698.67298136542 457692.1657, 126554.33541406802 457692.1657, 126482.16663041932 457817.1657))",2,10,7,19,10.1,126626.50419771673,457817.16569999995,,,1,2414.8754995604963,False,920.239694029989,52.62645038077872,1897.589273347321,52.62645038077872,False,2366.365543765757
"POLYGON ((126482.16663041932 455817.1657, 126554.33541406802 455942.1657, 126698.67298136542 455942.1657, 126770.84176501412 455817.1657, 126698.67298136542 455692.1657, 126554.33541406802 455692.1657, 126482.16663041932 455817.1657))",2,8,2,12,7.3999999999999995,126626.50419771673,455817.16569999995,,,1,2747.527067106386,False,145.23425892274346,106.96544356139866,114.59707031102836,106.96544356139866,True,2114.9522409265587
"POLYGON ((126482.16663041932 455317.1657, 126554.33541406802 455442.1657, 126698.67298136542 455442.1657, 126770.84176501412 455317.1657, 126698.67298136542 455192.1657, 126554.33541406802 455192.1657, 126482.16663041932 455317.1657))",1,4,4,9,4.6,126626.50419771673,455317.16570000007,,,1,2817.6304936253746,False,342.28956643739986,375.478944334901,375.478944334901,383.9030102451385,False,2304.2827756754277
"POLYGON ((126482.16663041932 454567.1657, 126554.33541406802 454692.1657, 126698.67298136542 454692.1657, 126770.84176501412 454567.1657, 126698.67298136542 454442.1657, 126554.33541406802 454442.1657, 126482.16663041932 454567.1657))",3,6,1,10,6.8999999999999995,126626.50419771673,454567.1657,,,1,2882.4803639587044,False,1082.1086627384811,91.75564263213208,1110.8939564085808,91.75564263213208,False,2384.824929478824
"POLYGON ((126482.16663041932 451817.1657, 126554.33541406802 451942.1657, 126698.67298136542 451942.1657, 126770.84176501412 451817.1657, 126698.67298136542 451692.1657, 126554.33541406802 451692.1657, 126482.16663041932 451817.1657))",1,3,4,8,4.0,126626.50419771673,451817.1657,,,1,1950.4921030999878,False,257.52119583309405,92.83493047660055,3844.0136686689007,92.83493047660055,False,3916.2527151743298
"POLYGON ((126482.16663041932 451567.1657, 126554.33541406802 451692.1657, 126698.67298136542 451692.1657, 126770.84176501412 451567.1657, 126698.67298136542 451442.1657, 126554.33541406802 451442.1657, 126482.16663041932 451567.1657))",1,3,1,5,3.0999999999999996,126626.50419771673,451567.16570000007,,,1,1818.9567598641552,False,9.667900517419126,15.289271915152632,4093.447554909619,15.289271915152632,True,4118.77115395374
"POLYGON ((126482.16663041932 446817.1657, 126554.33541406802 446942.1657, 126698.67298136542 446942.1657, 126770.84176501412 446817.1657, 126698.67298136542 446692.1657, 126554.33541406802 446692.1657, 126482.16663041932 446817.1657))",2,3,10,15,6.8,126626.50419771673,446817.16569999995,,,1,4199.774332539272,False,133.31932484094813,114.50177791878922,4555.330846689986,114.50177791878922,True,4230.92562312546
"POLYGON ((126482.16663041932 446567.1657, 126554.33541406802 446692.1657, 126698.67298136542 446692.1657, 126770.84176501412 446567.1657, 126698.67298136542 446442.1657, 126554.33541406802 446442.1657, 126482.16663041932 446567.1657))",1,2,2,5,2.8000000000000003,126626.50419771673,446567.1657,,,1,4232.2083960224745,False,106.60328272692989,107.43490223982165,4597.101931957266,107.43490223982165,True,4351.2871262080425
